26;3838471033954;"""Беби"" печенье классическое 115г с 6мес";Kolinska (Словения);110,00;;1;;
27;4603290003667;"""Бонди Бегемотик"" печенье с железом 180г";Минусинский ПК (Россия);55,00;;2;;
28;4603290003674;"""Бонди Бегемотик"" печенье с йодом 180г";Минусинский ПК (Россия);55,00;;2;;
29;4603290003681;"""Бонди Бегемотик"" печенье с кальцием 180г";Минусинский ПК (Россия);55,00;;2;;
30;4600209006818;"""Малыш 1"" смесь мол  0-6мес";Истра-Нутриция (Россия);220,00;;1;;
31;4600209006832;"""Малыш 2"" смесь мол  6-12мес";Истра-Нутриция (Россия);232,00;;2;;
32;4600209009758;"""Малыш 3"" смесь мол  с 12мес";Истра-Нутриция (Россия);220,00;;1;;
33;4600209003237;"""Малыш"" смесь мол овсяная мука 350г";Истра-Нутриция (Россия);220,00;;1;;
34;4600209011096;"""Малютка 1"" смесь мол 300г";Истра-Нутриция (Россия);267,00;;2;;
35;4600209011102;"""Малютка 1"" смесь мол 600г";Истра-Нутриция (Россия);440,00;;2;;
36;4600209011126;"""Малютка 2"" смесь мол 300г";Истра-Нутриция (Россия);260,00;;2;;
37;4600209011140;"""Малютка 3"" смесь мол 300г";Истра-Нутриция (Россия);270,00;;2;;
38;4600209011157;"""Малютка 3"" смесь мол 600г";Истра-Нутриция (Россия);499,00;;1;;
39;4600209011164;"""Малютка 4"" смесь мол 300г";Истра-Нутриция (Россия);270,00;;1;;
40;4600209011171;"""Малютка 4"" смесь мол 600г";Истра-Нутриция (Россия);500,00;;1;;
41;4600209007679;"""Малютка"" каша б/мол гречка 200г с 4-х";Истра-Нутриция (Россия);110,00;;1;;
42;4600209009987;"""Малютка"" каша мол овсянка/фрукты 220г";Истра-Нутриция (Россия);90,00;;1;;
43;4600209010020;"""Малютка"" каша мол рис 220г с 4-х";Истра-Нутриция (Россия);135,00;;1;;
44;7613032024918;"""Нан 1"" OPTIPRO смесь мол  400г";Nestle (Нидерланды);540,00;;1;;
45;7613032477493;"""Нан 2"" OPTIPRO смесь мол  400г";Nestle (Швейцария);490,00;;2;;
46;7613032477530;"""Нан 2"" OPTIPRO смесь мол  800г";Nestle (Нидерланды);890,00;;1;;
47;7613032476175;"""Нан 3"" OPTIPRO смесь мол 400г";Nestle (Швейцария);535,00;;1;;
48;7613034698926;"""Нан 4"" OPTIPRO смесь мол 800г";Nestle (Швейцария);968,39;;1;;
49;7613031373710;"""Нестожен 1"" смесь мол 350г";Nestle (Швейцария);325,00;;1;;
50;7613031376001;"""Нестожен 1"" смесь мол 700г";Nestle (Нидерланды);590,00;;1;;
51;7613031375035;"""Нестожен 2"" смесь мол 350г";Nestle (Швейцария);340,00;;1;;
52;7613032571283;"""Нестожен 2"" смесь мол 700г";Nestle (Швейцария);590,00;;1;;
53;7613032308995;"""Нестожен 3"" смесь мол 350г";Nestle (Швейцария);325,00;;2;;
54;7613033440168;"""Нестожен 3"" смесь мол 700г";Nestle (Швейцария);580,00;;1;;
55;7613033078248;"""Нестожен 4"" смесь мол 350г";Nestle (Швейцария);332,00;;1;;
56;4600490620199;"""Нутрилак 1 Премиум"" 0-6 смесь 350г";Инфаприм (Россия);305,00;;2;;
57;4600490618042;"""Нутрилак 1"" 0-6 смесь 350г";Инфаприм (Россия);225,00;;1;;
58;4600490620205;"""Нутрилак 2 Премиум"" 6-12 смесь 350г";Инфаприм (Россия);305,00;;1;;
59;4600490620441;"""Нутрилак 2 Премиум"" 6-12 смесь 600г";Инфаприм (Россия);517,00;;1;;
60;4600490618080;"""Нутрилак 2"" 6-12 смесь 350г";Инфаприм (Россия);225,00;;2;;
61;8712400764278;"""Нутрилон 1"" 400г";Nutricia (Нидерланды);525,00;;1;;
62;4600209011188;"""Нутрилон 1"" 600г";Истра-Нутриция (Россия);660,00;;1;;
63;4008976527893;"""Нутрилон 1"" 800г";Nutricia (Нидерланды);820,00;;1;;
64;8718117605835;"""Нутрилон 2"" 800г";Nutricia (Голландия);820,00;;1;;
65;8712400736305;"""Нутрилон 3"" 400г";Nutricia (Нидерланды);470,00;;1;;
66;8718117605842;"""Нутрилон 3"" 800г";Nutricia (Голландия);930,00;;1;;
67;8718117600151;"""Нутрилон 4"" 400г";Nutricia (Голландия);590,00;;1;;
68;8718117605859;"""Нутрилон 4"" 800г";Nutricia (Голландия);880,00;;1;;
69;8712400737258;"""Нутрилон Комфорт 1"" 400г";Nutricia (Нидерланды);720,00;;1;;
70;8710428015327;"""Педиашур Малоежка"" 200мл (банан)";Abbott Laboratories Ltd (Нидерланды);132,00;;1;;
71;8710428015242;"""Педиашур Малоежка"" 200мл (ваниль)";Abbott Laboratories Ltd (Нидерланды);132,00;;3;;
72;8710428015280;"""Педиашур Малоежка"" 200мл (клубника)";Abbott Laboratories Ltd (Нидерланды);132,00;;3;;
73;8710428015303;"""Педиашур Малоежка"" 200мл (натур)";Abbott Laboratories Ltd (Нидерланды);110,00;;1;;
74;8710428015266;"""Педиашур Малоежка"" 200мл (шоколад)";Abbott Laboratories Ltd (Нидерланды);132,00;;3;;
75;5391523054614;"""Симилак 4"" смесь 350г";Abbott Laboratories Ltd (Нидерланды);325,00;;1;;
76;5391523058124;"""Симилак Голд 1"" смесь 800г";Арла Фудс амба (Дания);1015,00;;1;;
77;5391523058148;"""Симилак Голд 2"" смесь 400г";Арла Фудс амба (Дания);600,00;;1;;
78;5391523058162;"""Симилак Голд 2"" смесь 800г";Арла Фудс амба (Дания);950,00;;1;;
79;5391523058636;"""Симилак Голд 3"" смесь 400г";Арла Фудс амба (Дания);610,00;;1;;
80;5391523058643;"""Симилак Голд 3"" смесь 800г";Арла Фудс амба (Дания);990,00;;1;;
81;5391523058834;"""Симилак Классик 1"" смесь 300г";Арла Фудс амба (Дания);280,00;;1;;
82;5391523058841;"""Симилак Классик 1"" смесь 600г";Арла Фудс амба (Дания);520,00;;1;;
83;5391523058872;"""Симилак Классик 2"" смесь 300г";Арла Фудс амба (Дания);300,00;;1;;
84;5391523058889;"""Симилак Классик 2"" смесь 600г";Арла Фудс амба (Дания);520,00;;1;;
85;5391523058957;"""Симилак Классик 3"" смесь 300г";Арла Фудс амба (Дания);307,00;;1;;
86;5391523052948;"""Симилак Премиум 3"" смесь 900г";Эбботт Айлэнд (Ирландия);1050,00;;1;;
87;5391523054638;"""Симилак Премиум 4"" смесь 400г";Эбботт Айлэнд (Ирландия);550,00;;1;;
88;5391523054645;"""Симилак Премиум 4"" смесь 900г";Эбботт Айлэнд (Ирландия);550,00;;1;;
89;4600338009056;"""Фруто Кидс"" сок мультифрукт 200мл";Прогресс (Россия);35,00;;1;;
90;4600338001623;"""Фруто Няня"" вода н/г 0,33л";Лебедянский (Россия);33,00;;12;;
91;4600338001616;"""Фруто Няня"" вода н/г 1,5л";Лебедянский (Россия);54,00;;12;;
92;4600338007403;"""Фруто Няня"" каша мол из пяти злаков с черносливом 200г";Лебедянский (Россия);46,00;;1;;
93;4600338003290;"""Фруто Няня"" нектар яблоко/вишня осв 200,0";Лебедянский (Россия);23,00;;6;;
94;4600338007700;"""Фруто Няня"" пюре ""Салат из фруктов"" 90г";Лебедянский (Россия);54,00;;2;;
95;4600338004525;"""Фруто Няня"" пюре говядина 80г";Лебедянский (Россия);76,00;;2;;
96;4600338007670;"""Фруто Няня"" пюре говядина с овощами 100г";Лебедянский (Россия);59,00;;4;;
97;4600338006147;"""Фруто Няня"" пюре груша 90г";Лебедянский (Россия);53,00;;2;;
98;4600338004518;"""Фруто Няня"" пюре индейка 80г";Лебедянский (Россия);80,00;;1;;
99;4600338007687;"""Фруто Няня"" пюре индейка с овощами 100г";Лебедянский (Россия);59,00;;2;;
100;4600338006722;"""Фруто Няня"" пюре кабачки 80г";Лебедянский (Россия);46,00;;2;;
101;4600338004945;"""Фруто Няня"" пюре кабачки,картофель 80г";Лебедянский (Россия);46,00;;2;;
102;4600338004884;"""Фруто Няня"" пюре Капуста брокколи 80г";Новофрукт СК (Словакия);46,00;;2;;
103;4600338008837;"""Фруто Няня"" пюре персик 90г";Лебедянский (Россия);54,00;;3;;
104;4600338004891;"""Фруто Няня"" пюре цв.капуста 80г";Лебедянский (Россия);47,00;;1;;
105;4600338004488;"""Фруто Няня"" пюре цыпленка 80г";Лебедянский (Россия);76,00;;3;;
106;4600338004631;"""Фруто Няня"" пюре цыпленка с рисом и овощами 100г";Лебедянский (Россия);59,00;;1;;
107;4600338005690;"""Фруто Няня"" пюре чернослив 100г";Лебедянский (Россия);45,00;;2;;
108;4600338005690;"""Фруто Няня"" пюре чернослив 100г";Лебедянский (Россия);49,00;;2;;
109;4600338006130;"""Фруто Няня"" пюре яблоко 90г";Лебедянский (Россия);53,00;;3;;
110;4600338006154;"""Фруто Няня"" пюре яблоко,абрикос,сливки 90г";Лебедянский (Россия);54,00;;2;;
111;4600338006161;"""Фруто Няня"" пюре яблоко,банан,творог 90г";Лебедянский (Россия);53,00;;3;;
112;4600338008844;"""Фруто Няня"" пюре яблоко,малина,творог  90г";Лебедянский (Россия);54,00;;3;;
113;4600338008738;"""Фруто Няня"" пюре яблоко,персик 90г";Лебедянский (Россия);53,00;;2;;
114;4600338000305;"""Фруто Няня"" сок банан 200мл";Лебедянский (Россия);35,00;;1;;
115;4600338007564;"""Фруто Няня"" сок мультифруктовый 200мл";Лебедянский (Россия);35,00;;3;;
116;4600338002484;"""Фруто Няня"" сок яблоко осв 500мл";Лебедянский (Россия);65,00;;1;;
117;4600338008868;"""Фруто Няня"" сок яблоко,черешня 200мл";Лебедянский (Россия);35,00;;2;;
118;4600338000220;"""Фруто Няня"" сок яблоко/персик 200мл";Лебедянский (Россия);35,00;;2;;
119;4605059020304;5 дней крем д/ног заживл 35г (чайн дерево);Санкт-Петербургская ФФ (Россия);80,00;;3;;
120;4605059010251;5 дней крем д/ног от пота и запаха 35г;Галено Фарм (Россия);85,00;;2;;
121;4605059020274;5 дней крем д/ног от трещин 35г;Санкт-Петербургская ФФ (Россия);80,00;;1;;
122;4605059020342;5 дней крем д/ног увлажн 35г (виноград);Галено Фарм (Россия);75,00;;2;;
123;4605059012644;5 дней лосьон д/ног 50мл;Галено Фарм (Россия);65,00;;1;;
124;4605059012705;5 дней пудра д/стоп 120г;Галено Фарм (Россия);260,00;;1;;
125;4605059001624;5 дней средство д/ног пак N10;Санкт-Петербургская ФФ (Россия);150,00;;2;;
126;3838957090976;5-НОК таб 50мг N50;Lek d.d.(Словения);219,00;;3;;
127;4602193010703;9 месяцев Омегамама капс №30;Хаско-Лек(Польша/Россия);477,00;;1;;
128;4607010249700;911 Антисептик кожный с хлоргексидином 0,3% 30мл;Твинс Тэк (Россия);55,00;;3;;
129;4607010249700;911 Антисептик кожный с хлоргексидином 0,3% 30мл;Твинс Тэк (Россия);57,00;;4;;
130;4607010245177;911 Бишофит гель-бальзам д/суставов 100мл;Твинс Тэк (Россия);80,00;;2;;
131;4607010242558;911 Венолгон гель д/ног 100мл;Твинс Тэк (Россия);84,00;;2;;
132;4607010248680;911 Витамин F крем жирный 50мл;Твинс Тэк (Россия);110,00;;2;;
133;4607010248697;911 Витамин F крем полужир 50мл;Твинс Тэк (Россия);120,00;;3;;
134;4607010246396;911 Витаминный шампунь для восстан и питания волос 150мл;Твинс Тэк (Россия);140,00;;1;;
135;4607010242565;911 Грибкосепт гель д/ног 100мл;Твинс Тэк (Россия);69,00;;1;;
136;4607010245955;911 Дегтярный шампунь при себорее, псориазе, перхоти 150мл;Твинс Тэк (Россия);119,00;;1;;
137;4607010246716;911 Живокост гель-бальзам д/суставов 100мл;Твинс Тэк (Россия);95,00;;1;;
138;4607010245184;911 Конский каштан гель-бальзам д/ног 100мл;Твинс Тэк (Россия);84,00;;1;;
139;4607010246389;911 Луковый бальзам от выпадения волос и облысения 150мл;Твинс Тэк (Россия);140,00;;1;;
140;4607010246990;911 Луковый шампунь от выпадения волос и облысения 150мл (красный перец);Твинс Тэк (Россия);150,00;;2;;
141;4607010247003;911 Луковый шампунь от выпадения волос и облысения 150мл (репейное масло);Твинс Тэк (Россия);150,00;;1;;
142;4607010245481;911 Муравьиная кислота и Окопник гель-бальзам д/суставов 100мл;Твинс Тэк (Россия);75,00;;1;;
143;4607010244965;911 Намозоль крем от сухих мозолей и натоптышей 100мл;Твинс Тэк (Россия);79,00;;1;;
144;4607010246679;911 Нейтральный шампунь 150мл (д/чувст);Твинс Тэк (Россия);140,00;;1;;
145;4607010243081;911 Непотин гель д/ног 100мл;Твинс Тэк (Россия);78,00;;1;;
146;4607010244101;911 Окопник гель-бальзам д/тела 100мл;Твинс Тэк (Россия);75,00;;1;;
147;4680040922416;911 Окопник гель-бальзам д/тела 100мл;Твинс Тэк (Россия);75,00;;1;;
148;4680040922423;911 Пчелинный яд гель-бальзам д/суставов 100мл;Твинс Тэк (Россия);85,00;;2;;
149;4607010242534;911 Ревмалгон гель д/тела 100мл;Твинс Тэк (Россия);75,00;;2;;
150;4607010244095;911 Сабельник гель-бальзам д/суставов 100мл;Твинс Тэк (Россия);75,00;;1;;
151;4680040922409;911 Сабельник гель-бальзам д/суставов 100мл;Твинс Тэк (Россия);75,00;;2;;
152;4607010245962;911 Себопирокс шампунь от перхоти 150мл;Твинс Тэк (Россия);145,00;;1;;
153;4607010248598;911 Средство педикулицидное Д-95 саше 10мл №3;Твинс Тэк (Россия);150,00;;2;;
154;4607010248895;911 Сульсен Форте шампунь от перхоти 150мл;Твинс Тэк (Россия);190,00;;2;;
155;4607010248864;911 Сульсен шампунь от перхоти 150мл;Твинс Тэк (Россия);170,00;;2;;
156;4607010242589;911 Угрисепт гель д/лица 100мл;Твинс Тэк (Россия);69,00;;3;;
157;4607010244897;911 Хондроитин гель-бальзам д/суставов 100мл;Твинс Тэк (Россия);99,00;;1;;
158;4680040922447;911 Хондроитин гель-бальзам д/суставов 100мл;Твинс Тэк (Россия);99,00;;1;;
159;4607010249861;911 Шунгит крем д/тела 100мл;Твинс Тэк (Россия);107,00;;1;;
160;4607010244873;911 Экстракт пиявки гель-бальзам д/ног 100мл;Твинс Тэк (Россия);100,00;;1;;
161;4680040922393;911 Экстренная помощь Бадяга гель д/тела 100мл;Мирролла Лаб (Россия);74,00;;2;;
162;4607010249182;911 Яд гюрзы крем-бальзам д/тела 50мл;Твинс Тэк (Россия);135,00;;2;;
163;4660011214207;L-карнитин Витамир таб п/о 500мг N30;Квадрат-С (Россия);270,00;;1;;
164;4605080000450;L-карнитин р-р 20% 50мл;Олифен (Россия);250,00;;1;;
165;4013054007952;L-тироксин 75 таб 75мкг N100;Berlin-Chemie AG (Германия);126,00;;2;;
166;4013054008416;L-тироксин таб 100мкг N100;Berlin-Chemie AG (Германия);141,70;;2;;
167;4013054008416;L-тироксин таб 100мкг N100;Berlin-Chemie AG (Германия);143,00;;1;;
168;4013054007990;L-тироксин таб 125мкг N100;Berlin-Chemie AG (Германия);166,90;;2;;
169;4013054007976;L-тироксин таб 150мкг N100;Berlin-Chemie AG (Германия);165,70;;2;;
170;4013054007792;L-тироксин таб 50мкг N50;Berlin-Chemie AG (Германия);90,50;;1;;
171;4901301239983;MERRIES САЛФЕТКИ ВЛАЖ ДЕТСКИЕ FLUSHABLE N64/СМЕН БЛОК/;Kao Corporation;188,00;;1;;
172;4901301239976;MERRIES САЛФЕТКИ ВЛАЖНЫЕ ДЕТСКИЕ N54/СМЕН БЛОК/;Kao Corporation;188,00;;1;;
173;4627129214604;Time Dent набор: з/нить 50м (мята) №2 + флосс-зубочистка №10 (мята);Олеос (Россия);280,00;;1;;
174;3518646050176;А-церумен Плюс ср-во д/промыв ушн прох 2мл фл-кап N10;Lab Gilbert (Франция);625,00;;0,9;;
175;4620001091355;Абрикосовое масло 50мл;Натуральные масла (Россия);50,00;;2;;
176;4607008131321;Авамис спрей 27,5мкг/доза 120доз;Glaxo Operations UK Limited (Великобритания);770,00;;1;;
177;4606711702774;Аванта Эво мыло жидкое 200 мл д/интим.гигиены д/чувст.кожи;Аванта АО;75,00;;5;;
178;8710103695158;Авент бутылочка 125мл (560/17);Avent (Англия);350,00;;1;;
179;8710103494478;Авент бутылочка 125мл (86030);Avent (Англия);300,00;;1;;
180;8710103696124;Авент бутылочка 260мл N2 (563/27);Avent (Англия);660,00;;1;;
181;8710103662402;Авент бутылочка Essential 240мл 3+ (971);Китай;350,00;;1;;
182;8710103578550;Авент клипса-держатель сосок-пустышек (185/00);Aventis Pharma Deutschland GmbH (Германия);450,00;;1;;
183;8710103526957;Авент ложка детская 2шт 710/00;Avent (Нидерланды);510,00;;1;;
184;8710103565765;Авент молокоотсос Philips (86820);Avent (Англия);2400,00;;1;;
185;8710103676324;Авент Молокоотсос с системой д/хранения молока;Avent (Англия);2500,00;;1;;
186;8710103556916;Авент набор аксессуаровпо уходу зв грудью (82630);Avent (Англия);800,00;;1;;
187;8710103654209;Авент прорезыватель д/зубов (86300);Avent (Англия);450,00;;1;;
188;8710103787259;"Авент пустышка ""Животные"" силикон N2 д/мал 6-18мес (182/14)";Avent (Англия);480,00;;2;;
189;8710103629429;Авент пустышка 0-6мес (девоч) (172/13);Avent (Англия);270,00;;1;;
190;8710103629405;Авент пустышка 0-6мес (мальчик) (172/12);Avent (Англия);360,00;;1;;
191;8710103787648;Авент пустышка Дизайн силикон N2  0-6мес (196/18);Avent (Англия);530,00;;2;;
192;8710103694069;Авент пустышка Дизайн силикон N2  6-18мес (195/30);Avent (Англия);530,00;;2;;
193;8710103543381;Авент пустышка ночная силикон N2  0-6мес (176/18);Avent (Англия);560,00;;1;;
194;8710103498025;Авент пустышка ночная силикон N2  6-18мес (176/22);Avent (Англия);520,00;;1;;
195;8710103845973;Авент пустышка Ультра эир силикон N2 д/дев 6-18мес (343/22);Avent (Англия);520,00;;2;;
196;8710103803584;Авент пустышка Ультрасофт силикон N2 д/мал 0-6мес (212/20 );Avent (Англия);400,00;;1;;
197;8710103662372;Авент соска силикон N2 Standart быстрый поток 6+ (83830);Китай;290,00;;4;;
198;8710103662358;Авент соска силикон N2 Standart д/новорожд (83810);Китай;220,00;;2;;
199;8710103662365;Авент соска силикон N2 Standart средний поток 3+ (83820);Китай;220,00;;2;;
200;8710103580959;Авент соска силикон N2 быстрый поток 6+ (634/27);Avent (Нидерланды);400,00;;2;;
201;8710103568148;Авент соска силикон N2 д/новорожд Natural (651/27);Avent (Англия);300,00;;1;;
202;8710103580935;Авент соска силикон N2 медленный поток 1+ (632/27);Avent (Англия);280,00;;3;;
203;5012909013055;Авент соска силикон N2 переменный поток 3+ (635/27);Avent (Нидерланды);280,00;;1;;
204;8710103580942;Авент соска силикон N2 средний поток 3+ (633/27);Avent (Англия);400,00;;2;;
205;8710103618300;Авент соска-пустышка силикон мини 0-2мес (151/00);Avent (Англия);310,00;;3;;
206;8710103306214;Авент термометр цифровой д/воды и воздуха (85070);Китай;1200,00;;1;;
207;8710103556947;Авент термонакладки на грудь 2-в-1 №4 (81830);Китай;350,00;;1;;
208;4607009580876;Авиа-море таб N20;Материа Медика (Россия);120,00;;2;;
209;5900008028011;Аводарт 0,5мг капс N90;GlaxoSmithKline Pharmaceuticals S.A. (Польша);4700,00;;2;;
210;4620001090570;Авокадо масло космет 10мл;Натуральные масла (Россия);35,00;;2;;
211;4607009580180;Агри гран 20г;Материа Медика (Россия);100,00;;1;;
212;4607009581378;Агри гран 20г;Материа Медика (Россия);100,00;;2;;
213;4607009581378;Агри гран 20г;Материа Медика (Россия);110,00;;3;;
214;4607009583877;Агри таб N40;Материа Медика (Россия);110,00;;3;;
215;4607039975604;АД-Норма капс №60;ВИС (Россия);270,00;;1;;
216;4015672105430;Адаптер S;Omron Healthcare Co Ltd (Япония);710,00;;1;;
217;4211125071011;Адаптер ВМ 20;Beurer medical  Германия;585,00;;1;;
218;4981046450034;АДАПТЕР СЕТЕВОЙ A&D 233 С;;810,00;;1;;
219;4750258313716;Адаптол таб 500мг N20;Олайнфарм (Латвия);954,00;;3;;
220;4260085520251;Адвантан жирная мазь 0,1% 15г;Intendis Manufacturing S.p.A. (Италия);572,40;;1;;
221;4260085520251;Адвантан жирная мазь 0,1% 15г;Intendis Manufacturing S.p.A. (Италия);600,00;;1;;
222;4260085520282;Адвантан крем 0,1% 15г;Байер Хельскер Мануфэкчуринг С.р.л. (Италия);610,00;;1;;
223;4260085520268;Адвантан мазь 0,1% 15г;Intendis Manufacturing S.p.A. (Италия);581,80;;1;;
224;4260085520268;Адвантан мазь 0,1% 15г;Intendis Manufacturing S.p.A. (Италия);589,90;;1;;
225;8901043001509;Аджисепт таб N12 д/детей с 5 лет (лимон);Agio Pharmaceuticals Ltd (Индия);70,00;;3;;
226;8901043000892;Аджисепт таб N24 (ананас);Agio Pharmaceuticals Ltd (Индия);118,00;;3;;
227;8901043000335;Аджисепт таб N24 (апельсин);Agio Pharmaceuticals Ltd (Индия);118,00;;1;;
228;8901043000458;Аджисепт таб N24 (классич);Agio Pharmaceuticals Ltd (Индия);118,00;;1;;
229;8901043000427;Аджисепт таб N24 (лимон);Agio Pharmaceuticals Ltd (Индия);118,00;;1;;
230;8901043000465;Аджисепт таб N24 (лимон,мед);Agio Pharmaceuticals Ltd (Индия);118,00;;1;;
231;8901043000472;Аджисепт таб N24 (ментол,эвкалипт);Agio Pharmaceuticals Ltd (Индия);118,00;;3;;
232;4605180005270;Адонис-бром таб N20;Вифитех (Россия);53,00;;4;;
233;4680013248284;Адреналин р-р д/ин 1мг/мл 1мл амп N5;Гротекс (Россия);65,00;;2;;
234;4680013248284;Адреналин р-р д/ин 1мг/мл 1мл амп N5;Гротекс (Россия);68,40;;2;;
235;4607141998898;Адрианол капли д/взр 10мл;Здравле ХФЗ (Сербия);150,00;;1;;
236;4602957000599;Аевит капс 0,2 N10;Мелиген ФП (Россия);20,00;;11;;
237;4602957000643;Аевит капс 0,2 N20;Мелиген ФП (Россия);35,00;;5;;
238;4602876000991;Аекол 100мл;Марбиофарм (Россия);143,00;;1;;
239;5413895021466;Азарга капли глазн 5мл;Alcon-Couvreur (Бельгия);1150,00;;2;;
240;3662042002656;Азидроп капли глаз 15мг/г фл 0,25г №6;Лаборатуар Юнитер (Франция);350,00;;1;;
241;4601764006060;Азикс-Дерм крем 20% 30г;Ранбакси Лабораториз Лимитед (Индия);696,00;;2;;
242;4607022750515;Азитромицин капс 250мг N6;Промед (Россия);42,00;;8;;
243;4607146760131;Азитромицин таб п/о 500мг N3;Реплек Фарм ООО Скопье (Македония);73,00;;3;;
244;4607146760131;Азитромицин таб п/о 500мг N3;Реплек Фарм ООО Скопье (Македония);76,70;;5;;
245;5413895029349;Азопт капли глазн 1% 5мл;Алкон-Куврер (Бельгия);950,00;;1;;
246;4603762000163;Аира корневища 50г;Фитофарм (Россия);40,00;;3;;
247;4660010720198;Акан р-р 350мл;Витаукт-пром (Россия);630,00;;1;;
248;4008491750264;Акатинол Мемантин таб 10мг N90;Merz Pharma (Германия);5257,60;;1,667;;
249;4008491750264;Акатинол Мемантин таб 10мг N90;Merz Pharma (Германия);5274,90;;1;;
250;4046222419622;Акатинол Мемантин таб 20мг N98;Merz Pharma (Германия);10244,00;;1;;
251;3858881054738;Аква Марис капли д/дет 10мл;Jadran (Хорватия);133,00;;8;;
252;3856013208578;Аква Марис Плюс спрей назал 30мл;Jadran (Хорватия);270,00;;1;;
253;3858881054691;Аква Марис спрей 30мл;Jadran (Хорватия);255,00;;3;;
254;3856013206550;Аква Марис Стронг спрей 30мл;Jadran (Хорватия);270,00;;5;;
255;3856013222710;Аква Марис Экстрасильный спрей 150мл;Jadran (Хорватия);410,00;;1;;
256;3856013217723;Аква Марис Эктоин спрей назал 20мл (аллерг ринит);Jadran (Хорватия);430,00;;1;;
257;4603761001284;Аква Риносоль 0,9% спрей наз20мл;Випс-Мед (Россия);50,00;;6;;
258;5907529413241;Аквадетрим (Витамин Д3) 15тысМЕ/мл р-р водн 10мл фл-кап;Medana Pharma Terpol (Польша);203,30;;4;;
259;4601969008869;Аквадетрим (Витамин Д3) таб раст 500МЕ №60;Акрихин (Россия);420,00;;2;;
260;4601026308345;Аквалор беби капли д/детей 15мл;YS LAB (Франция);138,00;;5;;
261;4601026308413;Аквалор беби спрей д/детей 150мл;YS LAB (Франция);390,00;;1;;
262;4601026309441;Аквалор Софт спрей 150мл;Аурена Лабораторис ЭйБи (Швеция);390,00;;1;;
263;4601026308314;Аквалор Форте мини спрей д/дет и взр 50мл;YS LAB (Франция);260,00;;1;;
264;4601026309397;Аквалор Форте мини спрей д/дет и взр 50мл;YS LAB (Франция);270,00;;4;;
265;4601026309380;Аквалор Форте спрей 150мл;Нижфарм (Россия);390,00;;4;;
266;4601026308604;Аквалор Форте спрей д/дет и взр 150мл;Аурена Лабораторис ЭйБи (Швеция);390,00;;1;;
267;4601026308567;Аквалор Экстра Форте спрей 125мл;Лабораторис Шеминю (Франция);399,00;;3;;
